"","sub","hemi","pif","lft","fta","olfs","losa","losp","mosp","tolfs","tos","mosa","sf"
"144",212,"rh",3.833333333,4.183333333,2.325396825,0.0385474115610123,0.190674513578415,-0.0174929201602936,0.200728610157967,0.115792416036129,0.269209682941437,0.209936261177063,0.0742894634604454
"145",215,"rh",4.25,1.322222222,2.682539683,-0.0510037876665592,0.0522474125027657,0.0677416771650314,0.0296815447509289,0.0568245500326157,0.368233144283295,0.103688031435013,-0.0514103211462498
"146",216,"rh",3.25,3.05,1.718253968,0.00922798551619053,-0.0411264896392822,-0.00480397744104266,-0.0410635024309158,0.0230685360729694,0.330992519855499,0.0495975874364376,-0.0174921452999115
"147",217,"rh",3.388888889,2.822222222,2.567460317,-0.0803740620613098,0.0531250312924385,-0.0138957956805825,0.0686025172472,-0.0779210850596428,0.370549827814102,0.105499595403671,0.0336584821343422
"148",218,"rh",4.5,3.438888889,3.333333333,0.0276422239840031,-0.137067958712578,0.0678829252719879,0.0527197048068047,0.08645860850811,0.379172295331955,-0.00219060597009957,0.086405448615551
"149",223,"rh",1.916666667,1.866666667,2.043650794,-0.0985672250390053,-0.114846467971802,-0.148496508598328,0.125092908740044,-0.053644385188818,0.278467237949371,0.0586349442601204,-0.0279798358678818
"150",228,"rh",3.388888889,2.805555556,2.972222222,0.072641059756279,0.114055320620537,0.137245744466782,0.135724753141403,0.0284039042890072,0.348766654729843,0.0798455253243446,-0.164137497544289
"151",230,"rh",2.833333333,2.605555556,2.619047619,-0.0104322973638773,0.0901134163141251,0.00862704683095217,0.104514762759209,0.0683571249246597,0.318685561418533,-0.00638388516381383,0.0459415726363659
"152",232,"rh",4.416666667,3.488888889,1.587301587,-0.031807907,0.20345156,-0.05899454,0.19682698,0.23078403,0.34290403,0.090488404,0.025684446
"153",233,"rh",4.222222222,3.894444444,1.75,0.0543744303286076,0.0451925583183765,-0.0604356825351715,-0.00661577563732862,0.0537487640976906,0.274452388286591,0.172325000166893,0.00285832164809108
"154",234,"rh",2.777777778,2.144444444,2.349206349,-0.00258224690333009,0.115041345357895,-0.000396654562791809,0.0744925886392593,0.0872076898813248,0.350795149803162,0.0107886530458927,0.019969966262579
"155",236,"rh",3.75,3.927777778,1.976190476,0.00672348588705063,0.153553336858749,-0.125708401203156,0.186696574091911,0.105129525065422,0.21883051097393,0.0638230070471764,0.00613991217687726
"156",237,"rh",2.361111111,1.483333333,2.73015873,0.0774807035923004,-0.0639753118157387,-0.00625591957941651,0.124916039407253,0.12609301507473,0.368050515651703,0.11752162873745,0.0148121314123273
"157",240,"rh",3.083333333,3.794444444,1.94047619,-0.021759994328022,0.146152421832085,0.00452885683625937,0.106127992272377,0.0473000891506672,0.333305537700653,0.147975534200668,-0.0109139671549201
"158",244,"rh",4.055555556,4.5,4.198412698,-0.00222438271157444,0.271801590919495,-0.0383563078939915,-0.0875710025429726,-0.00862789247184992,0.242349117994308,0.217125862836838,0.0161015707999468
"159",246,"rh",2.805555556,3.205555556,2.369047619,0.0836966782808304,0.0173366870731115,-0.0422778762876987,0.0657755061984062,0.15238294005394,0.235511228442192,0.096242368221283,0.0947381779551506
"160",248,"rh",2.805555556,2.511111111,1.226190476,0.0782565474510193,0.0392203107476234,0.100727945566177,0.144215688109398,0.0677904486656189,0.368149042129517,0.0997687131166458,-0.115874022245407
"161",251,"rh",2.944444444,3.638888889,1.805555556,0.070585586130619,0.0375281572341919,-0.0861939638853073,-0.00805597007274628,0.0972727462649345,0.132530137896538,0.157427370548248,-0.0808357819914818
"162",252,"rh",2.638888889,3.105555556,1.825396825,0.021573456004262,-0.0681682154536247,0.0355811305344105,0.15255942940712,0.0285313427448273,0.368787229061127,0.11199513822794,-0.0268122274428606
"163",253,"rh",3.888888889,3.161111111,1.28968254,0.0725464820861816,0.0192081090062857,-0.181674063205719,0.09526127576828,0.100608713924885,0.330817341804504,0.149560868740082,-0.00328558241017163
"164",256,"rh",3.777777778,3.316666667,2.206349206,-0.025080891,0.064140536,-0.025240807,0.14520557,-0.01634894,0.33459568,0.121601276,-0.011803428
"165",257,"rh",3.805555556,4.044444444,2.293650794,-0.0245772562921047,0.0222564917057753,-0.025776507332921,0.0241489000618458,0.0889692530035973,0.257212340831757,0.0629262253642082,-0.213518649339676
"166",258,"rh",5,4.088888889,4.027777778,-0.00810462608933449,0.18834300339222,-0.0342026390135288,0.11955127120018,0.0381090044975281,0.306038379669189,0.0872073918581009,0.041111808270216
"167",259,"rh",5,4.388888889,4.523809524,-0.0182843189686537,0.0977380350232124,-0.0109839290380478,0.0663593783974648,-0.00763551937416196,0.361500561237335,0.0479093231260777,0.00897280778735876
"168",263,"rh",3.555555556,2.077777778,3.424603175,-0.0727023780345917,0.0916576012969017,0.0159126091748476,0.129671350121498,0.0101883383467793,0.365082740783691,0.101316072046757,-0.0191483199596405
"169",266,"rh",4.583333333,3.688888889,3.619047619,0.00736027816310525,-0.0159387551248074,0.0174127612262964,0.0670439451932907,0.0240577217191458,0.289198845624924,0.047946609556675,0.0150237297639251
"170",268,"rh",2.722222222,3.711111111,3.674603175,-0.0392446145415306,-0.1251110881567,0.112064860761166,0.166163176298141,0.0706345066428185,0.216986209154129,0.102003015577793,-0.0904521718621254
"171",269,"rh",2.527777778,2.005555556,2.488095238,-0.0374306812882423,0.0514978058636189,-0.0623787678778172,0.110252104699612,0.0509153604507446,0.396763443946838,0.112528279423714,-0.0246186889708042
"172",270,"rh",4.166666667,3.383333333,3.583333333,-0.0496707633137703,0.0139153385534883,0.0343011617660522,0.0195902660489082,0.188525512814522,0.318335324525833,0.206705763936043,-0.0312683135271072
"173",272,"rh",2.472222222,3.388888889,3.158730159,-0.0193811561912298,0.0956212803721428,0.0534909926354885,0.136673822999001,0.0980992466211319,0.381872951984406,0.313696533441544,-0.0151724396273494
"174",273,"rh",3.333333333,3.283333333,2.972222222,0.0347491763532162,0.118593461811543,0.0280264597386122,0.179568499326706,0.127205342054367,0.388590544462204,0.0748977661132812,-0.0821825489401817
"175",274,"rh",4.277777778,2.894444444,2.972222222,-0.0489715076982975,0.150382772088051,-0.0534124225378036,-0.0201489962637424,0.0662813484668732,0.321715950965881,0.181096717715263,-0.0168297160416842
"176",275,"rh",4.75,2.561111111,4.134920635,0.0575509965419769,-0.12053918838501,-0.0349462553858757,0.158332228660583,0.0896268784999847,0.313633739948273,0.0734276250004768,0.00327829318121076
"177",277,"rh",4.555555556,4.394444444,2.162698413,0.035773541778326,0.146769344806671,0.0582041926681995,0.18227630853653,-0.0174105260521173,0.45056027173996,0.219789981842041,0.0201387200504541
"178",278,"rh",3.555555556,3.111111111,3.722222222,0.0150736020877957,-0.0366881862282753,0.0625088438391685,0.0736147090792656,0.0929539799690247,0.276143878698349,0.0377432405948639,-0.0773772820830345
"179",280,"rh",3.666666667,3.088888889,4,-0.0140288211405277,0.0572916939854622,0.0347294472157955,0.135890364646912,0.0157232601195574,0.417722374200821,0.19225013256073,0.0325993373990059
"180",281,"rh",3.055555556,3.766666667,2.325396825,-0.0629835203289986,0.0405152402818203,0.0177292041480541,0.00578921427950263,0.0563229881227016,0.26737105846405,0.0844650417566299,-0.111505441367626
"181",282,"rh",4,3.422222222,2.095238095,0.0555722117424011,0.0605225637555122,-0.0255473479628563,0.224371746182442,-0.0108975823968649,0.386249393224716,0.0833954736590385,-0.0882684513926506
"182",285,"rh",4.638888889,4.033333333,2.78968254,0.0431305430829525,-0.150261282920837,0.041876059025526,0.0345080755650997,0.0816125720739365,0.315428584814072,0.151139840483665,0.0459954254329205
"183",288,"rh",4.611111111,4.111111111,3.071428571,0.0258364211767912,-0.0219479072839022,-0.0562176145613194,0.204892575740814,0.0694906264543533,0.288576453924179,0.111053876578808,0.0384447164833546
"184",290,"rh",4.833333333,4.133333333,3.591269841,-0.0806695371866226,-0.0913261771202087,-0.0302168074995279,0.105353243649006,0.0195563547313213,0.357289284467697,0.165258854627609,-0.0936872065067291
"185",291,"rh",4,3.616666667,2.904761905,-0.0334423556923866,0.0376201272010803,0.0125062158331275,0.0580151528120041,0.110492907464504,0.3728386759758,0.229623422026634,0.0440397411584854
"186",292,"rh",4.638888889,3.555555556,2.531746032,0.0251674335449934,-0.190813913941383,0.0393854044377804,0.0874261856079102,0.0737399384379387,0.343780487775803,0.134419724345207,-0.0897428765892982
"187",293,"rh",2.416666667,2,1.746031746,-0.036514762789011,-0.0568184405565262,0.0453432947397232,0.184449389576912,0.0346024110913277,0.366050660610199,0.0111843692138791,0.0673766657710075
"188",294,"rh",3.361111111,3.177777778,1.948412698,-0.0319314785301685,-0.0235860776156187,-0.071819856762886,0.128993898630142,0.0111643336713314,0.293367087841034,0.216498091816902,0.0161501560360193
"189",295,"rh",4.527777778,3.361111111,3.511904762,-0.0771520659327507,-0.0714261904358864,0.0402638465166092,0.0919522792100906,0.027466457337141,0.308250665664673,0.234315186738968,-0.112056612968445
"190",296,"rh",3.777777778,1.761111111,1.900793651,-0.0226174108684063,0.0352479033172131,-0.0567878782749176,0.265894591808319,0.0133060840889812,0.320599406957626,0.133433952927589,-0.0620068088173866
"191",297,"rh",4.166666667,3.616666667,2.619047619,0.0296155624091625,-0.00509275030344725,0.0242779273539782,0.0961889922618866,0.0802787914872169,0.285258442163467,0.090344250202179,-0.0212781932204962
"192",299,"rh",3.75,3.472222222,2.833333333,0.0476716421544552,-0.164681419730186,0.135933041572571,0.129638984799385,0.141881600022316,0.394154787063599,0.0366396903991699,0.0376798138022423
"193",301,"rh",4.027777778,3.461111111,3.575396825,-0.0753519460558891,-0.0726999640464783,0.133366614580154,0.0490048266947269,0.00258790794759989,0.398452818393707,-0.0289471223950386,0.070176862180233
"194",303,"rh",3.833333333,2.833333333,3.686507937,-0.0139722367748618,0.0141757121309638,0.062835194170475,-0.0171578135341406,0.142653599381447,0.307877838611603,0.183830663561821,-0.0605422556400299
"195",308,"rh",4.666666667,1,3.476190476,0.00853237882256508,-0.0389313027262688,-0.11724878847599,0.136276081204414,0.0579611659049988,0.325445532798767,0.117085225880146,-0.0308984071016312
"196",310,"rh",3.472222222,2.916666667,3.53968254,-0.00600740639492869,0.0416120104491711,0.130014196038246,0.139774411916733,0.0880535170435905,0.426826864480972,0.145473539829254,0.0193292573094368
"197",311,"rh",3.444444444,3.838888889,4.099206349,-0.0362051278352737,0.0494734719395638,-0.00183929444756359,0.0139458915218711,0.0828138291835785,0.256035685539246,0.176060035824776,0.0312310867011547
"198",312,"rh",4.055555556,4.172222222,3.146825397,0.0449213646352291,-0.000670021749101579,0.11923611164093,0.115077786147594,0.0719620585441589,0.347614139318466,0.00528753874823451,-0.0113524133339524
"199",314,"rh",3.611111111,3.277777778,2.912698413,0.0403394252061844,0.0666175410151482,-0.0384584665298462,0.0888860076665878,0.0356878191232681,0.327695935964584,0.288366496562958,-0.0219363272190094
"200",318,"rh",4.583333333,4.238888889,3.976190476,-0.045008011162281,0.0255542770028114,0.0577667616307735,0.174070119857788,0.00574817787855864,0.405948013067245,0.081022672355175,-0.00347045389935374
"201",319,"rh",4.361111111,3.861111111,3.468253968,0.0558730624616146,0.225719258189201,0.045575812458992,0.0953394249081612,0.10818877,0.414265960454941,0.0298938937485218,0.0316824838519096
"202",320,"rh",4,2.85,2.51984127,0.0391496233642101,-0.0852471366524696,0.0623379647731781,0.143254593014717,0.0875754058361053,0.338784635066986,0.269126117229462,-0.0323777459561825
"203",321,"rh",2.111111111,2.494444444,1.746031746,-0.0499284788966179,-0.0516219474375248,-0.0455357357859612,0.0811445042490959,0.04948258,0.305038183927536,0.224866569042206,0.10587564855814
"204",323,"rh",3.833333333,2.533333333,2.26984127,-0.0297008138149977,0.0231185927987099,0.0743693709373474,0.242639482021332,0.103316500782967,0.429025560617447,0.21249882876873,-0.0374501086771488
"205",325,"rh",3.361111111,3.15,3.234126984,-0.0128077976405621,0.0991381406784058,0.191779851913452,0.161735773086548,0.0428013578057289,0.36216938495636,0.135120242834091,-0.0475821159780025
"206",332,"rh",3.166666667,1.983333333,2.535714286,-0.0248097311705351,-0.162480548024178,-0.0246267579495907,0.146916523575783,0.0703441053628922,0.337219744920731,0.13103911280632,0.121898785233498
"207",333,"rh",4.388888889,2.783333333,3.154761905,0.0750062465667725,-0.0407876968383789,0.0442901886999607,0.13663150370121,0.136520728468895,0.37955629825592,0.211820766329765,0.0157335344702005
"208",336,"rh",3.444444444,3.466666667,3.686507937,-0.00399141339585185,0.116381965577602,-0.0507063567638397,-0.00301740039139986,0.0301913674920797,0.235798552632332,0.189141452312469,0.0194112285971642
"209",342,"rh",4.305555556,3.011111111,3.444444444,0.0637316256761551,-0.193523168563843,0.0150392223149538,0.106931559741497,0.0858656167984009,0.353855937719345,0.0102825462818146,-0.0639067441225052
"210",345,"rh",4.194444444,1.961111111,2.948412698,0.0545354709029198,-0.0221987161785364,-0.0556545630097389,0.0800825506448746,0.00550897093489766,0.358432680368423,0.122287012636662,-0.0882429555058479
"211",346,"rh",3.833333333,3.916666667,2.55952381,-0.0262899976223707,0.0697192028164864,-0.0522233657538891,0.0344969518482685,0.033528707921505,0.291229844093323,0.108069710433483,0.0370610505342484
